ffntf	1783875
dmrc	1438231
ysg	1819580
ecc	1604174
ftci	1828161
loop	1504678
rngtf	1431852
troo	1412095
leap	1818346
smbc	916907
ccbg	726601
cnfn	1352952
tnk	1419945
skyt	1819974
aud	1067837
senea	88948
vpg	1487952
inbk	1562463
abus	1447028
dmtk	1651944
vuzi	1463972
insg	1022652
vbiv	764195
higa	1823776
mca	888410
acmr	1680062
tipt	1393726
phat	1783183
cfvi	1830081
kron	1741830
prth	1653558
hmpt	1830197
fsd	1494530
pgen	1356090
rdus	1428522
leo	818972
srlp	1525287
spne	1637761
smbk	1038773
brt	14846
gnty	1058867
bhb	743367
tcs	1411688
abst	1071058
tcda	1595585
lylt	1870997
mpb	879635
enpc	1816261
fph	1574197
cpaa	1841137
ois	1121484
pcpc	1824993
ficv	1855693
prds	1822711
cpar	1848410
aip	1667011
arta	1844840
zev	1802749
ngvc	1547459
sgsvf	1398832
tpgy	1819399
bgfv	1156388
ppgh	1826333
djco	783412
twlv	1819498
pspc	1843716
ndac	1837067
asa	1230869
akba	1517022
icnc	1858351
adgi	1832038
dgica	800457
giix	1841080
gmbt	1836190
cndb	1851961
fgpr	922358
loco	1606366
wuyi	1687065
wald	1840199
nrdy	1819404
frxb	1840161
eypt	1314102
gcbc	1070524
bnft	1576169
ff	1337298
sgu	1002590
scle	1838697
glbl	1838615
pyr	1743344
vrm	1580864
gsqd	1837207
slcr	1826553
slac	1834755
sol	1417892
nsr	813639
gfx	1823896
ross	1841610
noa	1368519
acii	1838614
atcx	1751143
dhhc	1830188
hcic	1829455
jcic	1822312
twni	1835881
scob	1838431
fact	1838987
coli	1829615
oepw	1824677
hio	910068
vrdn	1590750
gate	1838513
ueic	101984
spgs	1839127
acah	1836274
ptoc	1838238
tioa	1846163
atro	8063
rxra	1840463
uve	891166
goco	1808220
lega	1834628
macc	1840148
ryam	1597672
rent	1468327
cmtl	23197
tsvt	1860782
fmiv	1842916
atax	1059142
vec	1601548
avte	1798749
sfst	1090009
sdhy	1812923
mpx	1129155
dlth	1649744
zt	1849408
trtl	1847112
aomr	1766478
jri	1539337
acro	1847891
view	1811856
cmrx	1117480
akya	1711933
amnb	741516
gbio	1733294
nfys	1850502
litt	1848364
veru	863894
apei	1201792
shbi	1035092
prpl	1643953
sunl	1821850
tg	850429
bhr	1574085
twnd	1814215
kod	1468748
lsea	1721386
gern	886744
zeus	917470
avdl	1012477
evlv	1805385
bcsa	1873441
hql	884121
hov	357294
glad	1143513
rfi	891290
ffa	1291334
asg	786035
jro	1289213
yell	716006
byts	1842566
sev	1840416
svfc	1837240
reax	1862461
dtoc	1839998
tals	1827506
hcar	1824846
tyg	1268533
enob	1527728
tcmd	1027838
tmc	1798562
claa	1837739
altg	1759824
adse	1879248
ambc	874501
sols	1519177
oprt	1538716
wldn	1370450
faca	1839550
hpf	1189740
casa	1333835
bbcp	1703956
ppt	827773
xxii	1347858
piai	1819175
pwp	1777835
bkkt	1820302
ctt	1341141
ktf	839533
prsr	1825473
pfdr	1839132
gecc	1675033
weav	1609151
omer	1285819
muds	1820727
foun	1862068
bsrr	1130144
kvsa	1841873
sjt	319655
itic	720858
tkno	1850902
kalv	1348911
psag	1833235
kmf	1500096
cpz	1717457
muj	1053988
ngms	1821349
pmo	900422
nktx	1787400
kore	1855457
rfmz	1817159
phci	1620749
hyac	1819253
cznc	810958
mhn	1038186
cang	1725123
dcrd	1848959
gbab	1495825
csta	1834032
stro	1382101
arbe	1861841
crd-a	25475
plmi	1840317
wejo	1864448
fanh	1413855
cvlg	928658
amtx	738214
cto	23795
blfy	1846017
rrbi	1071236
mogu	1743971
anac	1829558
sdac	1837248
actd	1842279
aris	1865187
psnl	1527753
hcne	1843205
ocul	1393434
lqda	1819576
lian	1831283
igic	1794338
krt	1758021
bfz	1137391
egy	894627
chpm	1785041
twcb	1845618
sier	1844135
ssaa	1830547
argu	1865377
mux	314203
cste	1504379
nan	1074769
gdlc	1729997
dzsi	1101680
vapo	1253176
cdr	761648
dhca	1838163
aggr	1842329
prts	1378950
glo	1350869
gbli	1494904
hmco	1829042
true	1327318
gwrs	1434728
anik	898437
supv	1517399
aadi	1422142
jmkj	1624140
efr	1258623
esm	1841420
acdi	1850316
brw	826020
fsrx	1834336
pfis	1056943
altu	1822366
rrac	1860879
hawel	46207
rei	1384195
krnl	1832950
aciu	1651625
eft	1288992
xpoa	1821742
pulm	1574235
emo	1517518
jun	1838814
migi	1218683
miy	890393
ht	1063344
rdvt	1720116
inve	1036044
fei	1556336
egan	1066194
htpa	1828817
gpac	1831979
civb	944745
nmg	1649752
cova	1837160
mrns	1267813
grvy	1313310
tsib	1832737
nodk	1681206
chaa	1838293
quad	1481792
irnt	1777946
bsky	1846804
gxii	1826669
ooma	1327688
gree	1844971
blue	1293971
scu	1403256
vtru	1805012
tgan	1715768
tars	1819790
cnty	911147
afb	1162027
hugs	1836894
nml	1562051
gtii	356590
min	826735
blua	1831006
ormp	1176309
akts	1584754
eglx	1854233
gogn	1852940
nl	72162
uroy	1711570
caf	1368493
adma	1368514
dray	1852771
kiii	1826059
puyi	1750264
vlgea	103595
qiwi	1561566
ciig	1841338
atip	1815849
lgto	1883814
plm	866028
frst	1325670
ejfa	1839434
hear	1493761
tinv	1820144
ston	1753886
dtrc	1182737
jnce	1640455
hix	1058239
anpcy	1620678
dhbc	1838176
rxst	1111485
ttsh	1552800
cncn	1191334
urg	1375205
tzps	1823481
clrm	1831937
iii	1371489
soi	1697500
spkb	1826435
hffg	1680873
klaq	1823323
gnog	1768012
dnz	1830374
ampi	1835636
pcb	1423869
flme	1831481
ipvi	1839611
aptm	1845550
cnd	1824301
arrw	1835972
sbt	1680379
ezpw	876523
rgc	1829667
sor	91847
lcaa	1841024
hbcp	1436425
stks	1399520
fath	1836176
gthx	1560241
pshif	1538169
vtiq	1823884
cplp	1392326
fof	1375340
nr	71829
vel	1692376
kinz	1820875
em	1834253
aef	846676
mpaa	918251
wpca	1836075
smlr	1554859
whf	1552198
wrn	1364125
aht	1232582
avnw	1377789
lgvc	1879297
dsm	855887
tufn	1757399
dxlg	813298
pfl	1244183
thrn	1844280
strs	885508
cveo	1590584
bym	1181187
jrs	1158289
fwac	1847874
stre	1838361
blze	1462056
oia	835333
xers	1867096
prld	1678660
chmx	1657045
aurc	1835856
kcgi	1865407
roni	1845437
ello	946394
msb	65172
tmkr	1821606
warr	1820209
cptk	1827899
adex	1830029
ircp	1128173
ehth	1333493
ggmc	1818880
pmm	844790
axgn	805928
fll	891482
ufi	100726
afcg	1822523
tci	733590
smmf	811808
ader	1822912
natr	275053
pow	1829427
cnda	1851959
pmx	1181506
ftcv	1829328
epwr	1825720
kair	1824171
atvc	1831874
eac	1832765
pmgm	1837607
picc	1835800
nvsa	1838433
mdh	1823143
swet	1828914
gtpa	1837105
jugg	1842609
avgr	1506928
ftvi	1844336
adap	1621227
utmd	706698
disa	1838831
ftev	1839569
ftpa	1839972
ftaa	1832696
nat	1000177
baca	1869673
iiii	1829889
fnlc	765207
bgr	1306550
laws	703604
ncz	1227857
gpp	1635650
lndc	1005286
rmm	1771226
cato	18255
lvra	1841383
txcb	1006840
mf	1851682
edd	1388141
isrl	1915328
mic	1845290
gnus	1355848
raas	1804583
mtal	1853021
rlgt	1171155
ssti	1351636
zom	1684144
onyx	1849548
bcov	1313275
atom	1420520
hlg	1596964
ipvf	1839610
refi	1867949
rcky	895456
fusn	1805890
pond	1842430
rkta	1844363
ncac	1849475
ueps	1041514
advv	1698519
scpl	1760717
inse	1615063
lxrx	1062822
mlr	924822
jgh	1615905
puck	1836100
tk	911971
cbnk	1419536
pstl	1759774
mcr	851170
gsaq	1823707
flmn	1703785
ardc	1515324
itegy	1579597
eigr	1305253
bkt	832327
ioac	1854275
allk	1564824
piii	1832511
acaq	1869141
fct	1282850
cffe	1839530
pegr	1847241
lptv	1643988
hlah	1826814
mta	1722606
nev	1469392
incr	1857030
ipva	1839608
cybe	768411
pfhd	1630856
ipax	1844452
kbal	55772
axti	1051627
myj	884216
cru	1825497
pfta	1853580
fssi	1822862
mmt	809173
dnac	1850270
clas	1826855
onds	1646188
dnaa	1850266
zy	1645842
iacc	1844579
rlfty	1854078
oyst	1720725
tei	909112
plpc	80035
zyme	1403752
mgu	1326390
levl	1412707
mcbc	1053584
tcbx	1781730
bcbp	1228454
hpx	1809353
bkcc	1326003
xoma	791908
batl	1282648
fen	1284940
gobi	1854593
vpcb	1840792
slvr	1842644
sar	1377936
cydy	1175680
omga	1850838
npab	1837929
dibs	1600641
eskyf	1010559
dnab	1850271
dnad	1850272
frbk	834285
oacb	1820931
flya	1844650
espr	1434868
pmf	1140392
lokm	1841585
dpls	866439
lvox	1723648
rclf	1833498
xl	1772720
autl	1730463
spxx	1338561
tekk	1822027
asaq	1819510
aray	1138723
bbw	1113809
cogt	1622229
ctrn	1318484
mci	275694
vrna	1657312
bgh	1521404
hcii	1823033
allt	1365767
mtac	1826667
acnb	715579
hyi	1497186
mon	1828325
rvac	1846136
zvia	1854139
scaq	1821812
ithx	1828852
gamb	1839799
ddlx	1643194
gato	1517006
meka	1870258
grph	1815776
qd	1692705
fldm	1162194
mrsn	1442836
aftr	1865975
imux	1280776
hwel	1845013
nca	818851
tlys	1524025
unty	920427
hudi	1791725
dhx	1393883
ghl	1282977
trda	1689375
tlmd	1791091
cix	1049606
lovv	1605780
sgc	95574
adal	1853928
jfu	1619544
pcsb	1691337
jmsb	1710482
myfw	1327607
uti	1261654
ibex	1720420
thcp	1843993
lcut	874396
lcap	1802450
acab	1893219
bny	1137390
bwc	1854863
dmys	1858327
clim	1835713
bpt	850033
mixt	1576914
wprt	1370416
aehr	1040470
nrac	1831964
vate	1006837
znte	1823652
opt	1815620
seovf	1491434
resn	1579910
gia	1844505
inaq	1862463
cvgi	1290900
aeac	1827392
dyns	1854270
epix	1633932
sv	1822966
grts	1656634
hbp	1093082
nen	746514
pcq	1140411
aldx	1341235
eot	1454741
kio	1515940
sbii	1842729
mcaa	1856995
akic	1826574
gwii	1850487
ahpa	1846253
cas	1822309
amti	1801777
pcyo	276720
pstx	1661460
cgen	1119774
ngl	1504461
taca	1826991
svfb	1837238
ccrd	320340
brbs	842717
cors	1842659
toac	1860482
spir	1816017
rpid	1380106
dtrt	1865537
pvbc	1778784
fron	1842223
dsaq	1871745
htaq	1850038
usct	1860514
vygr	1640266
hrzn	1487428
pcct	1844149
erc	1227073
wrac	1855168
shca	1848558
free	1753706
dpcs	1857803
fvcb	1675644
aenz	1572621
mpra	1853436
kaii	1825962
uph	1770141
lhaa	1841948
aspc	1836547
cbrg	1845149
fiac	1854480
xfin	1852749
svna	1850699
irrx	1854795
rcfa	1870143
nc	789933
scvx	1794717
swag	1841800
boas	1838544
bhac	1851612
flag	1855485
pkbk	1315399
blts	1827328
noac	1824888
paqc	1830531
biot	1825413
iif	916618
expr	1483510
iqmd	1850051
lcw	1847577
wimi	1770088
nsrcf	1302084
tris	1852736
fbiz	1521951
arbg	1823826
glop	1598655
nbn	811831
ptic	1821075
ikna	1835579
vii	1826011
wwac	1853044
shac	1820160
ostr	1834226
itq	1805508
zwrk	1828438
phun	1665300
bgt	1287480
ixaq	1852019
gnac	1832250
ictsf	1010134
ldha	1842373
cvcy	1127371
velo	1832371
tmac	1835236
btbt	1710350
mdex	1318268
vlat	1843091
stxs	1289340
osi	1832136
pgss	1861541
hwkz	1841144
pke	76267
vcxa	1848898
plrx	1746473
kldi	1752474
solo	1637736
myc	882152
rani	1856725
rrgb	1171759
ppta	1526243
jce	1385763
silc	916793
vstm	1526119
cbay	1042074
alpn	1626199
nrim	1163370
hiti	1847409
xbit	1626878
eggf	1843973
vpv	895528
alco	3545
afaq	1841661
one	1722380
psf	1498612
mvt	897269
talk	1803901
scm	1551901
nvec	724910
vra	1495320
ipha	1598599
dbb	1383084
shqa	1844908
fzt	1839824
pcom	1204413
frsg	1842883
ndls	1275158
giw	1848795
best	1709505
uscb	1901637
orrcf	1390352
hdsn	925528
rnlx	1811115
cnlhn	23426
camp	730255
skya	1847152
mulg	1629665
fdbc	1098151
eqha	1826729
pbfs	1769663
glha	1841734
pipp	1822835
uone	1041657
wia	1254370
twoa	1843988
ebon	1799290
bwfg	1505732
fund	825202
klr	1719489
acv	1636289
mqt	887394
tga	736744
fuv	1558583
smmt	1599298
xpax	1853397
spro	1701108
sang	1753368
ajx	1614806
nuw	1450445
gdnsf	1771706
rngr	1699039
mue	1071899
scd	1270131
maca	1835416
lazy	1721741
nhhs	1503707
hqi	1140102
ctxr	1506251
eex	1579214
otmo	1842498
orrf	826154
trca	1840353
ntp	829365
wavc	1849580
wilc	1030997
panl	1606909
esq	1531031
avac	1836478
dbl	1525201
isle	1837997
frw	1825739
fgbi	1408534
lcnb	1074902
oca	1827669
nbtx	1760854
cban	711669
kndi	1316517
luna	1239819
dwin	1812360
kopn	771266
gmda	1600847
sund	1171838
ener	1855555
lctx	876343
scor	1158172
apen	1251769
ssss	1509470
vhaq	1823857
ags	1593548
yi	1738906
dlca	1831928
gldg	1538847
ednc	1864891
vwtr	830122
hbio	1123494
kulr	1662684
fif	1513789
fst	1815737
wqga	1851174
ghac	1806156
cpss	889609
alt	1326190
ggt	921671
mfm	801961
nuo	878200
bite	1831270
evi	65312
hplt	1863181
nwpx	1001385
xflt	1703079
mlai	1851625
phyt	1848756
tig	1801754
gvci	1858503
rchg	1817786
powl	80420
arte	1839990
smih	1839185
crzn	1844635
locc	1848323
czfs	739421
frtg	1602813
qfta	1830795
dals	1863294
vktx	1607678
apac	1844981
glsi	1799788
nbh	1178839
cdaq	1851909
kmda	1567529
opa	1843121
evm	1177161
tcac	1801602
idba	1824036
fsbw	1530249
tsi	809559
hmlp	1603016
srsa	1821682
zyxi	846475
kbrs	1411059
axu	1364128
neti	1587264
mxf	65433
fnch	1733257
kltr	1432133
lmnr	1342423
twn	804123
dlhc	785557
tbsa	1843764
pfsw	1095315
seda	1846975
bkn	894242
kplt	1785424
glre	1385613
voxx	807707
bgsx	1838666
oria	1847416
arl	1102238
thcc	1441082
npv	897421
gth	1782594
edap	1041934
silef	1545224
lbti	1384135
acbm	1622996
pck	1170300
zenv	1836934
vor	1817229
hoft	1077688
when	943535
fins	1745059
catn	1632275
myna	1850453
yj	1759614
mrmd	1522767
agil	1790625
bmac	1848020
clpt	1285550
belfa	729580
bcml	1730984
lvlu	1780201
apyx	719135
mhi	1223026
nxp	883618
imaq	1846235
hexo	1690947
vtgn	1411685
pht	1166258
gpja	41091
emx	1285786
seznl	1662991
opp	1678130
cian	1867752
thtx	1512717
tsha	1806310
lgi	1278211
nwfl	1013272
vcka	1820190
nro	1261166
elym	1768446
weys	106532
tsbk	1046050
amsc	880807
ltrx	1114925
twin	100378
gacq	1846288
irme	1839133
hypr	1833769
cnf	1733868
mtrx	866273
mav	1258943
vrca	1660334
niobf	1512228
dms	1725134
mrcc	1512931
tcfc	855874
pirs	1583648
tron	1847513
pbax	1870404
pana	1828989
ocn	873860
eod	1386067
cris	1108205
swkh	1089907
mfin	1000209
vmga	1875943
ftf	1233087
mepw	1627452
tbnk	1447051
maqc	1844419
nath	69733
mogo	1602842
ovid	1636651
epm	1006655
obt	1754226
ptmn	1372807
atlo	1132651
aft	1502573
sy	1758530
emf	809708
yrd	1631761
ung	1376227
dmb	1565381
suns	1508171
lkco	1487839
etx	1563696
vtn	883265
dhy	1061353
bksy	1753539
sppi	831547
areb	1648087
meac	1849902
plbc	1168455
rlyb	1739410
cdro	1866782
rbtk	1594204
fnwb	1556727
mimo	1823882
esea	1341170
jco	1686142
clvs	1466301
swss	1838000
rner	1854461
grx	1391437
isaa	1845601
finw	1856365
ltmaq	1047716
tpba	1847090
frgi	1534992
eose	1805077
brpm	1839360
nksh	796534
gdo	1472341
fdeu	1646109
clls	1627281
mitt	1514281
invu	862651
cia	24090
iin	88790
tsq	1499832
vtaq	1822145
lnfa	1823575
oric	1796280
nsrpf	1536674
oxus	1852973
btcm	1517496
ampy	1533924
cenq	1841425
bsvn	1746129
alya	1734520
abit	1095146
mnts	1781162
dsac	1823466
gapa	1839121
emp	66901
chmg	763563
claq	1849820
pmvc	1807765
urgn	1668243
immp	1506184
thac	1863685
briv	1844211
arck	1855886
asax	1824211
fnvt	1857855
cvly	806279
ear	1719395
afac	1849489
hglb	1622148
snda	1043000
pfmt	1550695
mdxl	1601280
apn	1849011
gan	1799332
roc	1884516
usx	923571
extn	1635881
evbn	842518
byrn	1354866
dune	1817232
cmls	1058623
efl	1701167
inka	1826671
crmd	1410098
nsl	1093428
pgrw	1833213
mlp	63330
ksi	1843351
opbk	1722010
rcel	1762303
wism	1756640
crecf	1478035
hyw	1785680
odc	74046
pine	1786117
optn	1494650
smti	714256
icvx	1786255
ntg	1490286
enj	71508
alpp	1606698
acrhf	1762359
ihit	1682811
fxe	1328598
sptk	1836259
cei	1309082
fora	1829280
ngc	1843249
mhh	1437226
nak	1164771
rmbi	1767837
dla	1101396
hie	1519505
samg	1549966
snfca	318673
clbr	1847064
nref	1786248
trec	7039
ssbk	1689731
gfor	1845459
aveo	1325879
wneb	1157647
glq	1316463
rekr	1697851
gtyh	1682325
ivh	1568292
hurc	315374
ncmi	1377630
ctr	1547341
oxsq	1259429
ltrpa	1606745
jof	859796
smsi	948708
sdig	1856028
smts	1705259
bsaq	1851908
aaci	1844817
mist	1408443
clnn	1822791
mec	1766368
tsat	1845840
npce	1528287
cece	3197
prog	1580063
riv	1501072
hgen	1293310
aif	1526697
hrtg	1598665
ft	833040
hsaq	1814114
actg	934549
sos	1346610
linc	1286613
sama	1843100
igi	1462586
aout	1808997
dhf	1057861
infu	1337013
inod	903651
smhi	1690334
teaf	1704299
atxg	1650101
prof	1628808
bbxia	1814974
bsl	1486298
dtil	1357874
mgta	1690585
flc	1245648
sft	1762322
evlo	1694665
vmd	1729149
bned	1634117
mrbk	1750735
istr	1602658
pqeff	1561180
ship	1448397
xlo	1840233
dgl	1383055
pnckf	877019
bnnr	1852332
goro	1160791
gbox	1419275
necb	1847398
asps	1462418
pzc	1181504
cclp	1449488
vbf	5094
mhld	1412100
pkoh	76282
wlfc	1018164
usak	883945
hmtv	1567345
tnp	1166663
jaqc	1817868
ger	1612875
elms	1784168
clnh	1479681
mmnff	1776932
gnft	1757064
wmpn	1828376
ide	1417802
rose	1870129
vntr	1705682
thm	1134115
cmcl	766011
viao	1769116
zepp	1720446
mg	1436126
alpa	1842939
sttk	1680367
codx	1692415
blng	1842384
bprn	1913971
calb	1752036
ataq	1841004
esca	33488
spe	897802
kvhi	1007587
cofs	803164
rmo	1757932
hrow	1360214
isba	842517
abgi	1833764
insi	30125
mile	1819035
essa	1382230
fncb	1035976
ocax	1820175
ehi	1228509
hyb	825345
aryd	1838821
cntb	1835268
racb	1819724
blsa	1823200
enx	1177162
aty	1861233
kmph	1434647
arye	1852432
mbii	1441693
fthm	1753162
mnsb	1693577
ctmx	1501989
crtx	1662774
new	1726189
gf	858706
xair	1641631
piivx	1557265
pbpb	1195734
mita	1847440
mtem	1183765
srt	1031029
hlan	844959
foa	1828937
mtnb	1582554
ccai	1846968
rico	1842219
goed	1810140
olma	1750284
gvxxf	1490596
rdcm	1016838
imte	1668438
vabk	1572334
cwgl	1562151
amci	1843724
gmgi	1437925
ezoo	1752372
cloe	1849058
kxin	1713539
laix	1742056
cmct	908311
mlac	1807594
osg	75208
vect	1836379
dakt	915779
crnt	1119769
fixx	1661998
ram	1841867
pdsb	1472091
apmi	1857662
dnif	1059213
mram	1438423
pim	830622
fsfg	1435508
immr	1058811
synl	95953
imrx	1790340
slgl	1684693
thca	1773087
cdxc	1386570
niq	1564584
sgii	1869824
gne	1528356
ctrm	1720161
uexcf	1289028
sybx	1527599
glta	1852767
aptx	1674365
dbvt	1613780
virx	1061027
rgco	1069533
prbm	1848165
abos	1576885
gsqb	1849280
cvm	725363
txmd	25743
arc	1305168
hsbi	943033
hbb	1709164
pdlb	1874071
bcab	1826892
adag	1818838
flac	1828326
oily	1367408
omeg	1832010
ofs	1487918
hwbk	893847
mynz	1874252
abti	1442999
gsv	1321847
pwod	716605
flnt	1460329
bwmn	1847590
ljaq	1825437
nyc	1595527
usas	1286973
basi	1330016
atos	1488039
nny	818850
pasg	1787297
mmlp	1176334
ftco	1828377
ltry	1673481
mymd	1321834
mpa	891038
jatt	1855644
pxlw	1040161
bset	10329
bgx	1504234
cbh	1701809
indo	1757840
acp	1503290
eftr	1828522
tela	1561921
lotz	1759008
iber	1835205
chra	1730346
impl	1445499
cwbhf	1750155
bwg	1504545
ptrs	832090
rvsb	1041368
mn	1524223
mcn	1289868
fstr	352825
sach	1682220
pepl	1873324
ctgo	1502377
ae	2178
frevs	36840
scma	1863428
akus	1722271
nrxp	1719406
plg	1095052
bbq	1021270
pebk	1093672
bwac	1821146
nanx	883107
cps	1320461
lmst	1358356
lyts	763532
dbp	1383057
vacc	1828185
grcl	1826492
tffp	1733413
beem	1398805
nmmc	1819157
cwco	928340
nhs	1487610
gceh	748790
dmaq	1857086
pmts	1641614
xyf	1725033
cydvf	1394039
nbst	1831978
ffnw	1401564
erlff	1271554
sevn	1452477
lchd	1715433
mesa	810332
usdp	1610682
heq	1496749
canb	1509957
jfin	1743102
lee	58361
scph	1604950
mpvdf	1004530
rell	355948
czwi	1367859
harp	1708493
meoa	1859310
pyxs	1782223
vlns	1859902
ebac	1841258
iga	1332943
fnwd	919864
jill	1687932
life	1339970
cntq	1847986
cue	1645460
fcco	932781
msd	904112
lptx	1509745
lion	1845991
chn	845379
cik	810766
sal	1060219
inmb	1711754
spok	1289945
sirc	1756704
bctx	1610820
rvp	946563
hysr	1481028
selb	1453687
seav	1763660
gp	1584547
lybc	816332
asxc	876378
ccts	1865861
bsbk	1787414
naz	892992
hymc	1718405
lomlf	1509397
fxy	1353613
emyb	1449794
hzn	1637655
curi	1776909
pfd	868578
lsac	1869365
amam	1836056
fpl	1589420
vnja	1532383
chwa	1842356
ohaa	1870778
ngs	1084991
sncr	1131554
slnh	64463
ffmgf	1641229
leat	1456189
banx	1578987
plse	1625101
glaq	1823383
dmf	839122
evg	1287498
ckpt	1651407
bta	1343793
fenc	1211583
trhc	1651561
dbe	1383062
apcx	1070050
jhs	759866
evoj	1834342
bene	1828735
qipt	1540013
ovly	1431567
bxrx	1780097
dkdca	1849380
snd	1529628
prtk	1178711
fraf	723646
ebmt	1478454
kf	748691
athx	1368148
nvve	1836875
brag	1867834
func	763907
hlxa	1821586
dmo	1478102
mhf	830487
lake	798081
asys	720500
nlit	1854963
cfrx	1478069
genc	64472
brez	1817640
asc	1577437
srl	16859
iobt	1865494
lqmt	1141240
dhac	1864531
nmtr	1551986
smap	1863990
mbtc	1837344
imcc	1792030
liby	1880151
epsn	1726126
dogz	1707303
mbcn	836147
fkys	737875
cyt	1662244
glli	1888734
rpmt	1437283
any	1591956
og	1829949
kwac	1823086
uihc	1401521
aneb	1815974
ctg	23111
rocg	1855447
mntx	1302028
iaf	779336
sdsya	1163609
grrb	1126961
uoli	1081834
chmi	1571776
csse	1679063
iso	1615055
bkrrf	1699906
jpt	1679033
eml	31107
bway	1505065
cmcm	1597835
wstg	945983
bfin	1303942
jakk	1009829
fbio	1429260
enz	316253
clpr	1649096
bmaq	1867757
lgvn	1721484
mdxh	1872529
tmrc	1445942
oxac	1861622
cfbk	1070680
nrt	72633
strt	933034
smm	1534293
pono	1855631
vtdrf	1465872
mreo	1719714
fmn	1199004
tgvc	1865191
flxs	37472
ovbc	894671
ofed	1501078
rdhl	1553846
clsd	1539029
ecf	793040
pfo	882071
mtry	1860663
winv	1854463
fatp	1865045
giac	1853314
rain	1724979
tllyf	1689382
armp	921114
dlng	1578453
ntz	900391
yq	1821468
adra	1823584
pavm	1624326
mpv	831655
aprn	1701114
rrts	1440024
jsd	1509253
ctso	1175151
svra	1160308
gggv	1856519
sga	886136
issc	836690
nxtc	1661059
agd	1362481
gfed	1046203
acev	1813658
sbfg	767405
ubfo	1137547
wea	1163792
wtcg	924396
lhdx	1652724
aoix	1544400
jhi	759828
cdak	1659352
wndw	1071840
amao	1843656
otic	1493566
ocx	1642380
gnta	1838716
bkep	1392091
sldb	1707502
aqb	1603978
macu	1805795
cpkf	847538
opof	740971
dnay	1850079
pw	1532619
emkr	808326
tjbh	1499785
unb	706863
surf	1718108
advm	1501756
flgc	1790169
sppp	1539190
jyac	1824119
fnrn	1114927
qmco	709283
jmac	1874259
sqz	1604477
reve	1853651
shpw	1784851
pnrg	56868
hmbl	1119190
cxe	845606
shmp	1465470
drrx	1082038
tggi	1891791
cgo	1285650
arec	1590715
otra	1821318
gau	1377757
rndb	1667161
bgsf	1474903
szsmf	1548536
sesn	1485003
nls	1078207
lark	1141688
epzm	1571498
mvo	1371782
earn	1560672
glee	1843248
kirk	1056285
kfs	1072627
gntw	1511820
aeha	1869974
fet	1401257
utrs	1452965
ivac	1001902
eucr	1822929
jspr	1788028
xspa	1410428
volt	103872
imbi	870826
sien	1551693
lmao	1831868
cnce	1367920
pbip	1578776
casi	895051
smwpy	1455634
qnbc	750558
fcrd	1464963
cwbc	1051343
otec	1846809
ahg	1702318
bcel	1532346
fcap	1070296
vsac	1883983
clgn	1631487
cbfv	1605301
jg	1737339
fosyf	1336835
fxnc	719402
xgn	1274737
cidm	1173204
bmea	1840439
frla	1849294
acr	1332551
mlvf	1550603
qtnt	1596946
srev	1310114
farm	34563
gfasy	1389207
phd	1305767
mnov	1226616
mnp	894351
ds	1175483
fpocf	1177439
pai	75398
ihd	1496292
srax	1538217
iti	350868
litb	1523836
sbtx	1671858
cadl	1841387
gramf	1876945
mlyf	1801762
erh	1279014
ela	701719
mpir	815577
bcv	9521
sj	1753673
cfms	1305773
rdi	716634
celc	1603454
ggz	1585855
nnbr	918541
sera	1534969
cybn	1833141
fonr	355019
whg	1165002
ugro	1706524
pgid	1061164
trtk	1560905
hrbr	899394
mktw	1805651
dcf	1627854
reemf	1419806
krmd	704440
fgovf	1064052
inlb	1500123
awh	926617
tmpm	1823524
avhi	1844507
asur	884144
via	1606268
wve	1631574
cmpx	1738021
htoo	1819794
rdbx	1820201
vhc	1082324
sup	95552
pflc	1093728
ap	6176
drtt	1340476
fat	1705012
prov	1010470
enbp	1437479
bcli	1137883
efsi	880641
aubn	750574
tast	809248
cmtv	718413
oeg	1108967
stsa	1692830
pbhc	1609065
mgf	811922
adn	1744494
vblt	1603207
bivi	1580149
vgz	783324
viot	1742770
swz	813623
sbi	882300
acu	2098
nim	890119
adoc	1824884
oiim	1095348
imv	1734768
asrt	1808665
voc	1505413
lucd	1799011
ardx	1437402
intt	1036262
pbyi	1401667
gdl	1378701
cvrx	1235912
pwfl	1774170
gcv	845611
achl	1830749
ped	1141197
wrap	1702924
lbps	1830162
agle	1636282
nkg	1177219
qrhc	1442236
ljpc	920465
lway	814586
ih	1814423
howl	1785530
litm	1769697
byfc	1001171
armc	1415813
rmi	1746967
ades	1515156
anvs	1477845
obsv	1685316
ncsm	1692427
nmt	897419
rbkb	1751783
szc	1506488
sqns	1383395
btcy	1630113
csbr	771856
vihd	1676580
nobh	72205
smed	898770
prt	1724009
dare	1401914
hqda	1304730
hmnf	921183
sgni	1023198
alzn	1677077
xela	1620179
smlp	1549922
tnxp	1430306
gwgh	1522690
exd	1480999
cmpo	1823144
sfdl	818677
msac	1836517
ltcn	1732406
ozsc	1679817
inte	1850262
vrdr	1506929
sls	1390478
sonx	1407973
ksm	846596
annx	1528115
bkgm	1527383
rfm	1790177
uboh	1087456
kuke	1809158
isdr	843006
xnet	1510593
tour	1597095
atnm	1388320
lnkb	1756701
plxp	1497504
lbao	1586452
prph	868278
ampe	1411906
nuvr	71557
alot	8146
gpl	1300050
lvtx	1840748
